dataset,filename,score,path
aihub,ID3801.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3801.png
aihub,ID3803.png,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3803.png
aihub,ID3808.png,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3808.png
aihub,ID3810.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3810.png
aihub,ID3812.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3812.png
aihub,ID3814.png,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3814.png
aihub,ID3815.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3815.png
aihub,ID3816.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3816.png
aihub,ID3817.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3817.png
aihub,ID3820.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3820.png
aihub,ID3821.png,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3821.png
aihub,ID3829.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3829.png
aihub,ID3831.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3831.png
aihub,ID3833.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3833.png
aihub,ID3836.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3836.png
aihub,ID3838.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3838.png
aihub,ID3843.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3843.png
aihub,ID3850.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3850.png
aihub,ID3853.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3853.png
aihub,ID3855.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3855.png
aihub,ID3857.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3857.png
aihub,ID3858.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3858.png
aihub,ID3861.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3861.png
aihub,ID3863.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3863.png
aihub,ID3865.png,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3865.png
aihub,ID3866.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3866.png
aihub,ID3872.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3872.png
aihub,ID3874.png,5,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3874.png
aihub,ID3878.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3878.png
aihub,ID3879.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3879.png
aihub,ID3880.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3880.png
aihub,ID3881.png,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3881.png
aihub,ID3882.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3882.png
aihub,ID3885.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3885.png
aihub,ID3887.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3887.png
aihub,ID3888.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3888.png
aihub,ID3889.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3889.png
aihub,ID3891.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3891.png
aihub,ID3893.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3893.png
aihub,ID3895.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3895.png
aihub,ID3900.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3900.png
aihub,ID3902.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3902.png
aihub,ID3904.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3904.png
aihub,ID3906.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3906.png
aihub,ID3907.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3907.png
aihub,ID3908.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3908.png
aihub,ID3909.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3909.png
aihub,ID3911.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3911.png
aihub,ID3914.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3914.png
aihub,ID3915.png,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3915.png
aihub,ID3916.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3916.png
aihub,ID3917.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3917.png
aihub,ID3918.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3918.png
aihub,ID3920.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3920.png
aihub,ID3923.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3923.png
aihub,ID3924.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3924.png
aihub,ID3925.png,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3925.png
aihub,ID3931.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3931.png
aihub,ID3934.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3934.png
aihub,ID3935.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3935.png
aihub,ID3936.png,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3936.png
aihub,ID3944.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3944.png
aihub,ID3947.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3947.png
aihub,ID3948.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3948.png
aihub,ID3953.png,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3953.png
aihub,ID3969.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3969.png
aihub,ID3970.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3970.png
aihub,ID3972.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3972.png
aihub,ID3973.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3973.png
aihub,ID3974.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3974.png
aihub,ID3976.png,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3976.png
aihub,ID3978.png,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3978.png
aihub,ID3979.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3979.png
aihub,ID3980.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3980.png
aihub,ID3981.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3981.png
aihub,ID3985.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3985.png
aihub,ID3986.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3986.png
aihub,ID3987.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3987.png
aihub,ID3988.png,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3988.png
aihub,ID3989.png,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3989.png
aihub,ID3990.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3990.png
aihub,ID3991.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3991.png
aihub,ID3992.png,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3992.png
aihub,ID3993.png,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3993.png
aihub,ID3997.png,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3997.png
aihub,ID3998.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3998.png
aihub,ID3999.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3999.png
aihub,ID4001.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID4001.png
aihub,ID4003.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID4003.png
