dataset,filename,score,path
scut_fbp5500,AF1765.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1765.jpg
scut_fbp5500,AF1766.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1766.jpg
scut_fbp5500,AF1767.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1767.jpg
scut_fbp5500,AF1768.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1768.jpg
scut_fbp5500,AF1769.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1769.jpg
scut_fbp5500,AF1770.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1770.jpg
scut_fbp5500,AF1771.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1771.jpg
scut_fbp5500,AF1772.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1772.jpg
scut_fbp5500,AF1773.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1773.jpg
scut_fbp5500,AF1774.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1774.jpg
scut_fbp5500,AF1775.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1775.jpg
scut_fbp5500,AF1776.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1776.jpg
scut_fbp5500,AF1777.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1777.jpg
scut_fbp5500,AF1778.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1778.jpg
scut_fbp5500,AF1779.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1779.jpg
scut_fbp5500,AF1780.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1780.jpg
scut_fbp5500,AF1781.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1781.jpg
scut_fbp5500,AF1782.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1782.jpg
scut_fbp5500,AF1783.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1783.jpg
scut_fbp5500,AF1784.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1784.jpg
scut_fbp5500,AF1785.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1785.jpg
scut_fbp5500,AF1786.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1786.jpg
scut_fbp5500,AF1787.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1787.jpg
scut_fbp5500,AF1788.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1788.jpg
scut_fbp5500,AF1789.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1789.jpg
scut_fbp5500,AF1790.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1790.jpg
scut_fbp5500,AF1791.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1791.jpg
scut_fbp5500,AF1792.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1792.jpg
scut_fbp5500,AF1793.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1793.jpg
scut_fbp5500,AF1794.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1794.jpg
scut_fbp5500,AF1795.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1795.jpg
scut_fbp5500,AF1796.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1796.jpg
scut_fbp5500,AF1797.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1797.jpg
scut_fbp5500,AF1798.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1798.jpg
scut_fbp5500,AF1799.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1799.jpg
scut_fbp5500,AF1800.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1800.jpg
scut_fbp5500,AF1801.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1801.jpg
scut_fbp5500,AF1802.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1802.jpg
scut_fbp5500,AF1803.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1803.jpg
scut_fbp5500,AF1804.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1804.jpg
scut_fbp5500,AF1805.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1805.jpg
scut_fbp5500,AF1806.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1806.jpg
scut_fbp5500,AF1807.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1807.jpg
scut_fbp5500,AF1808.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1808.jpg
scut_fbp5500,AF1809.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1809.jpg
scut_fbp5500,AF1810.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1810.jpg
scut_fbp5500,AF1811.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1811.jpg
scut_fbp5500,AF1812.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1812.jpg
scut_fbp5500,AF1813.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1813.jpg
scut_fbp5500,AF1814.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1814.jpg
scut_fbp5500,AF1815.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1815.jpg
scut_fbp5500,AF1816.jpg,5,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1816.jpg
scut_fbp5500,AF1817.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1817.jpg
scut_fbp5500,AF1818.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1818.jpg
scut_fbp5500,AF1819.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1819.jpg
scut_fbp5500,AF1820.jpg,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1820.jpg
scut_fbp5500,AF1821.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1821.jpg
scut_fbp5500,AF1822.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1822.jpg
scut_fbp5500,AF1823.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1823.jpg
scut_fbp5500,AF1824.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1824.jpg
scut_fbp5500,AF1825.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1825.jpg
scut_fbp5500,AF1826.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1826.jpg
scut_fbp5500,AF1827.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1827.jpg
scut_fbp5500,AF1828.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1828.jpg
scut_fbp5500,AF1829.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1829.jpg
scut_fbp5500,AF1830.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1830.jpg
scut_fbp5500,AF1831.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1831.jpg
scut_fbp5500,AF1832.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1832.jpg
scut_fbp5500,AF1833.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1833.jpg
scut_fbp5500,AF1834.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1834.jpg
scut_fbp5500,AF1835.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1835.jpg
scut_fbp5500,AF1836.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1836.jpg
scut_fbp5500,AF1837.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1837.jpg
scut_fbp5500,AF1838.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1838.jpg
scut_fbp5500,AF1839.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1839.jpg
scut_fbp5500,AF1840.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1840.jpg
scut_fbp5500,AF1841.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1841.jpg
scut_fbp5500,AF1842.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1842.jpg
scut_fbp5500,AF1843.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1843.jpg
scut_fbp5500,AF1844.jpg,5,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1844.jpg
scut_fbp5500,AF1845.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1845.jpg
scut_fbp5500,AF1846.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1846.jpg
scut_fbp5500,AF1847.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1847.jpg
scut_fbp5500,AF1848.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1848.jpg
scut_fbp5500,AF1849.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1849.jpg
scut_fbp5500,AF1850.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1850.jpg
scut_fbp5500,AF1851.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1851.jpg
scut_fbp5500,AF1852.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1852.jpg
scut_fbp5500,AF1853.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1853.jpg
scut_fbp5500,AF1854.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1854.jpg
scut_fbp5500,AF1855.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1855.jpg
scut_fbp5500,AF1856.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1856.jpg
scut_fbp5500,AF1857.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1857.jpg
scut_fbp5500,AF1858.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1858.jpg
scut_fbp5500,AF1859.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1859.jpg
scut_fbp5500,AF1860.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1860.jpg
scut_fbp5500,AF1861.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1861.jpg
scut_fbp5500,AF1862.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1862.jpg
scut_fbp5500,AF1863.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1863.jpg
scut_fbp5500,AF1864.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1864.jpg
scut_fbp5500,AF1865.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1865.jpg
scut_fbp5500,AF1866.jpg,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1866.jpg
scut_fbp5500,AF1867.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1867.jpg
scut_fbp5500,AF1868.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1868.jpg
scut_fbp5500,AF1869.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1869.jpg
scut_fbp5500,AF1870.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1870.jpg
scut_fbp5500,AF1871.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1871.jpg
scut_fbp5500,AF1872.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1872.jpg
scut_fbp5500,AF1873.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1873.jpg
scut_fbp5500,AF1874.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1874.jpg
scut_fbp5500,AF1875.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1875.jpg
scut_fbp5500,AF1876.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1876.jpg
scut_fbp5500,AF1877.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1877.jpg
scut_fbp5500,AF1878.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1878.jpg
scut_fbp5500,AF1879.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1879.jpg
scut_fbp5500,AF1880.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1880.jpg
scut_fbp5500,AF1881.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1881.jpg
scut_fbp5500,AF1882.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1882.jpg
scut_fbp5500,AF1883.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1883.jpg
scut_fbp5500,AF1884.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1884.jpg
scut_fbp5500,AF1885.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1885.jpg
scut_fbp5500,AF1886.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1886.jpg
scut_fbp5500,AF1887.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1887.jpg
scut_fbp5500,AF1888.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1888.jpg
scut_fbp5500,AF1889.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1889.jpg
scut_fbp5500,AF1890.jpg,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1890.jpg
scut_fbp5500,AF1891.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1891.jpg
scut_fbp5500,AF1892.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1892.jpg
scut_fbp5500,AF1893.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1893.jpg
scut_fbp5500,AF1894.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1894.jpg
scut_fbp5500,AF1895.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1895.jpg
scut_fbp5500,AF1896.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1896.jpg
scut_fbp5500,AF1897.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1897.jpg
scut_fbp5500,AF1898.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1898.jpg
scut_fbp5500,AF1899.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1899.jpg
scut_fbp5500,AF1900.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1900.jpg
scut_fbp5500,AF1901.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1901.jpg
scut_fbp5500,AF1902.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1902.jpg
scut_fbp5500,AF1903.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1903.jpg
scut_fbp5500,AF1904.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1904.jpg
scut_fbp5500,AF1905.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1905.jpg
scut_fbp5500,AF1906.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1906.jpg
scut_fbp5500,AF1907.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1907.jpg
scut_fbp5500,AF1908.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1908.jpg
scut_fbp5500,AF1909.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1909.jpg
scut_fbp5500,AF1910.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1910.jpg
scut_fbp5500,AF1911.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1911.jpg
scut_fbp5500,AF1912.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1912.jpg
scut_fbp5500,AF1913.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1913.jpg
scut_fbp5500,AF1914.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1914.jpg
scut_fbp5500,AF1915.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1915.jpg
scut_fbp5500,AF1916.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1916.jpg
scut_fbp5500,AF1917.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1917.jpg
scut_fbp5500,AF1918.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1918.jpg
scut_fbp5500,AF1919.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1919.jpg
scut_fbp5500,AF1920.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1920.jpg
scut_fbp5500,AF1921.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1921.jpg
scut_fbp5500,AF1922.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1922.jpg
scut_fbp5500,AF1923.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1923.jpg
scut_fbp5500,AF1924.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1924.jpg
scut_fbp5500,AF1925.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1925.jpg
scut_fbp5500,AF1926.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1926.jpg
scut_fbp5500,AF1927.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1927.jpg
scut_fbp5500,AF1928.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1928.jpg
scut_fbp5500,AF1929.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1929.jpg
scut_fbp5500,AF1930.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1930.jpg
scut_fbp5500,AF1931.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1931.jpg
scut_fbp5500,AF1932.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1932.jpg
scut_fbp5500,AF1933.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1933.jpg
scut_fbp5500,AF1934.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1934.jpg
scut_fbp5500,AF1935.jpg,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1935.jpg
scut_fbp5500,AF1936.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1936.jpg
scut_fbp5500,AF1937.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1937.jpg
scut_fbp5500,AF1938.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1938.jpg
scut_fbp5500,AF1939.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1939.jpg
scut_fbp5500,AF1940.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1940.jpg
scut_fbp5500,AF1941.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1941.jpg
scut_fbp5500,AF1942.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1942.jpg
scut_fbp5500,AF1943.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1943.jpg
scut_fbp5500,AF1944.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1944.jpg
scut_fbp5500,AF1945.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1945.jpg
scut_fbp5500,AF1946.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1946.jpg
scut_fbp5500,AF1947.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1947.jpg
scut_fbp5500,AF1948.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1948.jpg
scut_fbp5500,AF1949.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1949.jpg
scut_fbp5500,AF1950.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1950.jpg
scut_fbp5500,AF1951.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1951.jpg
scut_fbp5500,AF1952.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1952.jpg
scut_fbp5500,AF1953.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1953.jpg
scut_fbp5500,AF1954.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1954.jpg
scut_fbp5500,AF1955.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1955.jpg
scut_fbp5500,AF1956.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1956.jpg
scut_fbp5500,AF1957.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1957.jpg
scut_fbp5500,AF1958.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1958.jpg
scut_fbp5500,AF1959.jpg,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1959.jpg
scut_fbp5500,AF1960.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1960.jpg
scut_fbp5500,AF1961.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1961.jpg
scut_fbp5500,AF1962.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1962.jpg
scut_fbp5500,AF1963.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1963.jpg
scut_fbp5500,AF1964.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1964.jpg
scut_fbp5500,AF1965.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1965.jpg
scut_fbp5500,AF1966.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1966.jpg
scut_fbp5500,AF1967.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1967.jpg
scut_fbp5500,AF1968.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1968.jpg
scut_fbp5500,AF1969.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF1969.jpg
